crtR(2011:2017),Water,Urban,Rice field,Farmland,Meadow,Deciduous broadleaf,Deciduous coniferous,Evergreen broadleaf,Evergreen coniferous,Bare land,Bamboo forest,Solar panel
0.586085,0,1,0,0,0,0,0,0,0,0,0,0
0.597912,0,1,0,0,0,0,0,0,0,0,0,0
0.580134,0,1,0,0,0,0,0,0,0,0,0,0
0.353023,0,0,0,1,0,0,0,0,0,0,0,0
0.535268,0,1,0,0,0,0,0,0,0,0,0,0
0.600603,0,1,0,0,0,0,0,0,0,0,0,0
0.657211,0,1,0,0,0,0,0,0,0,0,0,0
0.638893,0,1,0,0,0,0,0,0,0,0,0,0
0.620828,0,1,0,0,0,0,0,0,0,0,0,0
0.582727,0,1,0,0,0,0,0,0,0,0,0,0
0.643593,0,1,0,0,0,0,0,0,0,0,0,0
0.656284,0,1,0,0,0,0,0,0,0,0,0,0
0.666956,0,1,0,0,0,0,0,0,0,0,0,0
0.607476,0,1,0,0,0,0,0,0,0,0,0,0
0.559693,0,1,0,0,0,0,0,0,0,0,0,0
0.551365,0,1,0,0,0,0,0,0,0,0,0,0
0.607582,0,1,0,0,0,0,0,0,0,0,0,0
0.574828,0,1,0,0,0,0,0,0,0,0,0,0
0.566772,0,1,0,0,0,0,0,0,0,0,0,0
0.481449,0,0,0,1,0,0,0,0,0,0,0,0
0.471381,0,0,0,1,0,0,0,0,0,0,0,0
0.670101,0,1,0,0,0,0,0,0,0,0,0,0
0.581222,0,1,0,0,0,0,0,0,0,0,0,0
0.589817,0,1,0,0,0,0,0,0,0,0,0,0
0.645859,0,1,0,0,0,0,0,0,0,0,0,0
0.646777,0,1,0,0,0,0,0,0,0,0,0,0
0.518966,0,1,0,0,0,0,0,0,0,0,0,0
0.51568,0,1,0,0,0,0,0,0,0,0,0,0
0.499419,0,1,0,0,0,0,0,0,0,0,0,0
0.614162,0,1,0,0,0,0,0,0,0,0,0,0
0.612462,0,1,0,0,0,0,0,0,0,0,0,0
0.554942,0,1,0,0,0,0,0,0,0,0,0,0
0.577273,0,1,0,0,0,0,0,0,0,0,0,0
0.643779,0,1,0,0,0,0,0,0,0,0,0,0
0.657125,0,1,0,0,0,0,0,0,0,0,0,0
0.640357,0,1,0,0,0,0,0,0,0,0,0,0
0.639349,0,1,0,0,0,0,0,0,0,0,0,0
0.686755,0,1,0,0,0,0,0,0,0,0,0,0
0.683577,0,1,0,0,0,0,0,0,0,0,0,0
0.600392,0,1,0,0,0,0,0,0,0,0,0,0
0.591545,0,1,0,0,0,0,0,0,0,0,0,0
0.438729,0,1,0,0,0,0,0,0,0,0,0,0
0.377789,0,0,0,1,0,0,0,0,0,0,0,0
0.624971,0,1,0,0,0,0,0,0,0,0,0,0
0.457627,0,1,0,0,0,0,0,0,0,0,0,0
0.671948,0,1,0,0,0,0,0,0,0,0,0,0
0.643543,0,1,0,0,0,0,0,0,0,0,0,0
0.546478,0,1,0,0,0,0,0,0,0,0,0,0
0.508017,0,1,0,0,0,0,0,0,0,0,0,0
0.660802,0,0,0,1,0,0,0,0,0,0,0,0
0.663911,0,1,0,0,0,0,0,0,0,0,0,0
0.595699,0,1,0,0,0,0,0,0,0,0,0,0
0.597011,0,1,0,0,0,0,0,0,0,0,0,0
0.576774,0,1,0,0,0,0,0,0,0,0,0,0
0.60012,0,1,0,0,0,0,0,0,0,0,0,0
0.596056,0,1,0,0,0,0,0,0,0,0,0,0
0.617676,0,1,0,0,0,0,0,0,0,0,0,0
0.645499,0,1,0,0,0,0,0,0,0,0,0,0
0.572757,0,1,0,0,0,0,0,0,0,0,0,0
0.57448,0,1,0,0,0,0,0,0,0,0,0,0
0.525034,0,1,0,0,0,0,0,0,0,0,0,0
0.455539,0,1,0,0,0,0,0,0,0,0,0,0
0.328262,0,0,0,1,0,0,0,0,0,0,0,0
0.397358,0,1,0,0,0,0,0,0,0,0,0,0
0.519012,0,1,0,0,0,0,0,0,0,0,0,0
0.700864,0,1,0,0,0,0,0,0,0,0,0,0
0.60798,0,1,0,0,0,0,0,0,0,0,0,0
0.53973,0,1,0,0,0,0,0,0,0,0,0,0
0.276805,0,1,0,0,0,0,0,0,0,0,0,0
0.41706,0,0,0,1,0,0,0,0,0,0,0,0
0.511774,0,1,0,0,0,0,0,0,0,0,0,0
0.60829,0,1,0,0,0,0,0,0,0,0,0,0
0.547615,0,1,0,0,0,0,0,0,0,0,0,0
0.412805,0,1,0,0,0,0,0,0,0,0,0,0
0.60119,0,0,0,1,0,0,0,0,0,0,0,0
0.484588,0,1,0,0,0,0,0,0,0,0,0,0
0.481222,0,1,0,0,0,0,0,0,0,0,0,0
0.535105,0,1,0,0,0,0,0,0,0,0,0,0
0.487042,0,1,0,0,0,0,0,0,0,0,0,0
0.614077,0,1,0,0,0,0,0,0,0,0,0,0
0.513172,0,1,0,0,0,0,0,0,0,0,0,0
0.522881,0,1,0,0,0,0,0,0,0,0,0,0
0.283687,0,0,0,1,0,0,0,0,0,0,0,0
0.509954,0,1,0,0,0,0,0,0,0,0,0,0
0.499654,0,1,0,0,0,0,0,0,0,0,0,0
0.510961,0,1,0,0,0,0,0,0,0,0,0,0
0.644845,0,1,0,0,0,0,0,0,0,0,0,0
0.480704,0,1,0,0,0,0,0,0,0,0,0,0
0.70417,0,1,0,0,0,0,0,0,0,0,0,0
0.68199,0,1,0,0,0,0,0,0,0,0,0,0
0.652243,0,1,0,0,0,0,0,0,0,0,0,0
0.601579,0,1,0,0,0,0,0,0,0,0,0,0
0.584683,0,1,0,0,0,0,0,0,0,0,0,0
0.585779,0,1,0,0,0,0,0,0,0,0,0,0
0.597722,0,1,0,0,0,0,0,0,0,0,0,0
0.553238,0,1,0,0,0,0,0,0,0,0,0,0
0.575136,0,1,0,0,0,0,0,0,0,0,0,0
0.582466,0,1,0,0,0,0,0,0,0,0,0,0
0.65459,0,1,0,0,0,0,0,0,0,0,0,0
0.652667,0,1,0,0,0,0,0,0,0,0,0,0
0.545227,0,1,0,0,0,0,0,0,0,0,0,0
0.562704,0,1,0,0,0,0,0,0,0,0,0,0
0.573914,0,1,0,0,0,0,0,0,0,0,0,0
0.582771,0,1,0,0,0,0,0,0,0,0,0,0
0.582297,0,1,0,0,0,0,0,0,0,0,0,0
0.405602,0,0,0,1,0,0,0,0,0,0,0,0
0.553011,0,1,0,0,0,0,0,0,0,0,0,0
0.565058,0,1,0,0,0,0,0,0,0,0,0,0
0.662457,0,0,1,0,0,0,0,0,0,0,0,0
0.506888,0,1,0,0,0,0,0,0,0,0,0,0
0.590344,0,1,0,0,0,0,0,0,0,0,0,0
0.61734,0,1,0,0,0,0,0,0,0,0,0,0
0.562529,0,1,0,0,0,0,0,0,0,0,0,0
0.567696,0,1,0,0,0,0,0,0,0,0,0,0
0.568574,0,1,0,0,0,0,0,0,0,0,0,0
0.618546,0,1,0,0,0,0,0,0,0,0,0,0
0.591212,0,1,0,0,0,0,0,0,0,0,0,0
0.590698,0,1,0,0,0,0,0,0,0,0,0,0
0.568125,0,1,0,0,0,0,0,0,0,0,0,0
0.635684,0,1,0,0,0,0,0,0,0,0,0,0
0.594229,0,0,0,1,0,0,0,0,0,0,0,0
0.596862,0,1,0,0,0,0,0,0,0,0,0,0
0.582501,0,1,0,0,0,0,0,0,0,0,0,0
0.520592,0,1,0,0,0,0,0,0,0,0,0,0
0.518749,0,1,0,0,0,0,0,0,0,0,0,0
0.534194,0,1,0,0,0,0,0,0,0,0,0,0
0.547298,0,1,0,0,0,0,0,0,0,0,0,0
0.621155,0,1,0,0,0,0,0,0,0,0,0,0
0.48905,0,1,0,0,0,0,0,0,0,0,0,0
0.324551,0,1,0,0,0,0,0,0,0,0,0,0
0.458877,0,1,0,0,0,0,0,0,0,0,0,0
0.532461,0,1,0,0,0,0,0,0,0,0,0,0
0.503471,0,1,0,0,0,0,0,0,0,0,0,0
0.536198,0,1,0,0,0,0,0,0,0,0,0,0
0.544329,0,1,0,0,0,0,0,0,0,0,0,0
0.483269,0,1,0,0,0,0,0,0,0,0,0,0
0.501625,0,1,0,0,0,0,0,0,0,0,0,0
0.512844,0,1,0,0,0,0,0,0,0,0,0,0
0.451829,0,1,0,0,0,0,0,0,0,0,0,0
0.618638,0,1,0,0,0,0,0,0,0,0,0,0
0.538442,0,1,0,0,0,0,0,0,0,0,0,0
0.526487,0,1,0,0,0,0,0,0,0,0,0,0
0.506377,0,0,1,0,0,0,0,0,0,0,0,0
0.548821,0,1,0,0,0,0,0,0,0,0,0,0
0.536709,0,1,0,0,0,0,0,0,0,0,0,0
0.576601,0,1,0,0,0,0,0,0,0,0,0,0
0.585827,0,1,0,0,0,0,0,0,0,0,0,0
0.595469,0,1,0,0,0,0,0,0,0,0,0,0
0.494883,0,0,0,1,0,0,0,0,0,0,0,0
0.439328,0,1,0,0,0,0,0,0,0,0,0,0
0.496463,0,1,0,0,0,0,0,0,0,0,0,0
0.567221,0,1,0,0,0,0,0,0,0,0,0,0
0.56028,0,1,0,0,0,0,0,0,0,0,0,0
0.513919,0,1,0,0,0,0,0,0,0,0,0,0
0.346531,0,0,0,1,0,0,0,0,0,0,0,0
0.315807,0,1,0,0,0,0,0,0,0,0,0,0
0.588021,0,1,0,0,0,0,0,0,0,0,0,0
0.39549,0,1,0,0,0,0,0,0,0,0,0,0
0.375032,0,0,0,1,0,0,0,0,0,0,0,0
0.553167,0,1,0,0,0,0,0,0,0,0,0,0
0.566659,0,1,0,0,0,0,0,0,0,0,0,0
0.548937,0,1,0,0,0,0,0,0,0,0,0,0
0.543962,0,1,0,0,0,0,0,0,0,0,0,0
0.622888,0,1,0,0,0,0,0,0,0,0,0,0
0.475598,0,1,0,0,0,0,0,0,0,0,0,0
0.575045,0,1,0,0,0,0,0,0,0,0,0,0
0.299372,0,1,0,0,0,0,0,0,0,0,0,0
0.51265,0,0,0,1,0,0,0,0,0,0,0,0
0.576776,0,1,0,0,0,0,0,0,0,0,0,0
0.597869,0,1,0,0,0,0,0,0,0,0,0,0
0.585655,0,1,0,0,0,0,0,0,0,0,0,0
0.589742,0,1,0,0,0,0,0,0,0,0,0,0
0.535171,0,1,0,0,0,0,0,0,0,0,0,0
0.533845,0,1,0,0,0,0,0,0,0,0,0,0
0.571483,0,1,0,0,0,0,0,0,0,0,0,0
0.566014,0,1,0,0,0,0,0,0,0,0,0,0
0.559031,0,1,0,0,0,0,0,0,0,0,0,0
0.565903,0,1,0,0,0,0,0,0,0,0,0,0
0.573366,0,1,0,0,0,0,0,0,0,0,0,0
0.537335,0,1,0,0,0,0,0,0,0,0,0,0
0.507752,0,1,0,0,0,0,0,0,0,0,0,0
0.555795,0,1,0,0,0,0,0,0,0,0,0,0
0.531067,0,1,0,0,0,0,0,0,0,0,0,0
0.550709,0,1,0,0,0,0,0,0,0,0,0,0
0.513367,0,1,0,0,0,0,0,0,0,0,0,0
0.515573,0,0,1,0,0,0,0,0,0,0,0,0
0.486526,0,1,0,0,0,0,0,0,0,0,0,0
0.489515,0,0,1,0,0,0,0,0,0,0,0,0
0.642181,0,1,0,0,0,0,0,0,0,0,0,0
0.520756,0,0,1,0,0,0,0,0,0,0,0,0
0.529239,0,1,0,0,0,0,0,0,0,0,0,0
0.616175,0,1,0,0,0,0,0,0,0,0,0,0
0.525431,0,1,0,0,0,0,0,0,0,0,0,0
0.57433,0,1,0,0,0,0,0,0,0,0,0,0
0.580816,0,1,0,0,0,0,0,0,0,0,0,0
0.572242,0,1,0,0,0,0,0,0,0,0,0,0
0.575122,0,1,0,0,0,0,0,0,0,0,0,0
0.526012,0,1,0,0,0,0,0,0,0,0,0,0
0.367162,0,1,0,0,0,0,0,0,0,0,0,0
0.432892,0,1,0,0,0,0,0,0,0,0,0,0
0.387513,0,1,0,0,0,0,0,0,0,0,0,0
0.45359,0,0,0,1,0,0,0,0,0,0,0,0
0.649919,0,1,0,0,0,0,0,0,0,0,0,0
0.647275,0,1,0,0,0,0,0,0,0,0,0,0
0.652233,0,1,0,0,0,0,0,0,0,0,0,0
0.453834,0,0,1,0,0,0,0,0,0,0,0,0
0.57863,0,1,0,0,0,0,0,0,0,0,0,0
0.661512,0,1,0,0,0,0,0,0,0,0,0,0
0.584097,0,1,0,0,0,0,0,0,0,0,0,0
0.573012,0,1,0,0,0,0,0,0,0,0,0,0
0.571831,0,1,0,0,0,0,0,0,0,0,0,0
0.540865,0,1,0,0,0,0,0,0,0,0,0,0
0.540459,0,1,0,0,0,0,0,0,0,0,0,0
0.548652,0,1,0,0,0,0,0,0,0,0,0,0
0.534813,0,1,0,0,0,0,0,0,0,0,0,0
0.508281,0,1,0,0,0,0,0,0,0,0,0,0
0.426666,0,1,0,0,0,0,0,0,0,0,0,0
0.633997,0,1,0,0,0,0,0,0,0,0,0,0
0.609708,0,1,0,0,0,0,0,0,0,0,0,0
0.655559,0,1,0,0,0,0,0,0,0,0,0,0
0.578224,0,1,0,0,0,0,0,0,0,0,0,0
0.569638,0,1,0,0,0,0,0,0,0,0,0,0
0.540254,0,1,0,0,0,0,0,0,0,0,0,0
0.526433,0,1,0,0,0,0,0,0,0,0,0,0
0.535943,0,1,0,0,0,0,0,0,0,0,0,0
0.529916,0,1,0,0,0,0,0,0,0,0,0,0
0.538518,0,1,0,0,0,0,0,0,0,0,0,0
0.570015,0,1,0,0,0,0,0,0,0,0,0,0
0.571245,0,1,0,0,0,0,0,0,0,0,0,0
0.510215,0,0,1,0,0,0,0,0,0,0,0,0
0.499798,0,0,0,1,0,0,0,0,0,0,0,0
0.525366,0,1,0,0,0,0,0,0,0,0,0,0
0.515001,0,0,1,0,0,0,0,0,0,0,0,0
0.64806,0,1,0,0,0,0,0,0,0,0,0,0
0.508528,0,0,1,0,0,0,0,0,0,0,0,0
0.586535,0,1,0,0,0,0,0,0,0,0,0,0
0.612194,0,1,0,0,0,0,0,0,0,0,0,0
0.551141,0,1,0,0,0,0,0,0,0,0,0,0
0.553159,0,1,0,0,0,0,0,0,0,0,0,0
0.521646,0,1,0,0,0,0,0,0,0,0,0,0
0.507247,0,1,0,0,0,0,0,0,0,0,0,0
0.468312,0,1,0,0,0,0,0,0,0,0,0,0
0.546249,0,1,0,0,0,0,0,0,0,0,0,0
0.542185,0,1,0,0,0,0,0,0,0,0,0,0
0.588933,0,1,0,0,0,0,0,0,0,0,0,0
0.67853,0,1,0,0,0,0,0,0,0,0,0,0
0.540249,0,1,0,0,0,0,0,0,0,0,0,0
0.561796,0,1,0,0,0,0,0,0,0,0,0,0
0.588964,0,1,0,0,0,0,0,0,0,0,0,0
0.629363,0,0,0,1,0,0,0,0,0,0,0,0
0.5469,0,1,0,0,0,0,0,0,0,0,0,0
0.651894,0,0,1,0,0,0,0,0,0,0,0,0
0.660826,0,1,0,0,0,0,0,0,0,0,0,0
0.529219,0,0,0,1,0,0,0,0,0,0,0,0
0.585265,0,0,0,1,0,0,0,0,0,0,0,0
0.701901,0,1,0,0,0,0,0,0,0,0,0,0
0.709348,0,1,0,0,0,0,0,0,0,0,0,0
0.66606,0,1,0,0,0,0,0,0,0,0,0,0
0.717709,0,1,0,0,0,0,0,0,0,0,0,0
0.69183,0,1,0,0,0,0,0,0,0,0,0,0
0.658144,0,1,0,0,0,0,0,0,0,0,0,0
0.675386,0,1,0,0,0,0,0,0,0,0,0,0
0.647785,0,1,0,0,0,0,0,0,0,0,0,0
0.67648,0,1,0,0,0,0,0,0,0,0,0,0
0.550594,0,1,0,0,0,0,0,0,0,0,0,0
0.568498,0,1,0,0,0,0,0,0,0,0,0,0
0.583409,0,1,0,0,0,0,0,0,0,0,0,0
0.680749,0,1,0,0,0,0,0,0,0,0,0,0
0.665896,0,1,0,0,0,0,0,0,0,0,0,0
0.71047,0,1,0,0,0,0,0,0,0,0,0,0
0.677213,0,1,0,0,0,0,0,0,0,0,0,0
0.663668,0,1,0,0,0,0,0,0,0,0,0,0
0.450242,0,0,0,1,0,0,0,0,0,0,0,0
0.629885,0,1,0,0,0,0,0,0,0,0,0,0
0.595026,0,1,0,0,0,0,0,0,0,0,0,0
0.639926,0,1,0,0,0,0,0,0,0,0,0,0
0.649413,0,1,0,0,0,0,0,0,0,0,0,0
0.398284,0,0,0,1,0,0,0,0,0,0,0,0
0.672849,0,1,0,0,0,0,0,0,0,0,0,0
0.66764,0,1,0,0,0,0,0,0,0,0,0,0
0.673609,0,1,0,0,0,0,0,0,0,0,0,0
0.58177,0,1,0,0,0,0,0,0,0,0,0,0
0.665302,0,1,0,0,0,0,0,0,0,0,0,0
0.631731,0,1,0,0,0,0,0,0,0,0,0,0
0.500018,0,0,1,0,0,0,0,0,0,0,0,0
0.398208,0,1,0,0,0,0,0,0,0,0,0,0
0.399586,0,0,1,0,0,0,0,0,0,0,0,0
0.438249,0,0,0,1,0,0,0,0,0,0,0,0
0.407203,0,0,1,0,0,0,0,0,0,0,0,0
0.597478,0,1,0,0,0,0,0,0,0,0,0,0
0.603437,0,1,0,0,0,0,0,0,0,0,0,0
0.695575,0,1,0,0,0,0,0,0,0,0,0,0
0.535378,0,1,0,0,0,0,0,0,0,0,0,0
0.595835,0,1,0,0,0,0,0,0,0,0,0,0
0.578866,0,1,0,0,0,0,0,0,0,0,0,0
0.566384,0,1,0,0,0,0,0,0,0,0,0,0
0.55468,0,1,0,0,0,0,0,0,0,0,0,0
0.52234,0,1,0,0,0,0,0,0,0,0,0,0
0.396039,0,1,0,0,0,0,0,0,0,0,0,0
0.370561,0,1,0,0,0,0,0,0,0,0,0,0
0.488395,0,0,0,1,0,0,0,0,0,0,0,0
0.468355,0,1,0,0,0,0,0,0,0,0,0,0
0.511764,0,0,0,1,0,0,0,0,0,0,0,0
0.471134,0,1,0,0,0,0,0,0,0,0,0,0
0.447508,0,1,0,0,0,0,0,0,0,0,0,0
0.451518,0,1,0,0,0,0,0,0,0,0,0,0
0.665874,0,1,0,0,0,0,0,0,0,0,0,0
0.655023,0,1,0,0,0,0,0,0,0,0,0,0
0.644483,0,1,0,0,0,0,0,0,0,0,0,0
0.510892,0,1,0,0,0,0,0,0,0,0,0,0
0.419441,0,0,0,1,0,0,0,0,0,0,0,0
0.555639,0,1,0,0,0,0,0,0,0,0,0,0
0.402663,0,0,1,0,0,0,0,0,0,0,0,0
0.690395,0,1,0,0,0,0,0,0,0,0,0,0
0.612827,0,0,0,1,0,0,0,0,0,0,0,0
0.672489,0,1,0,0,0,0,0,0,0,0,0,0
0.573872,0,1,0,0,0,0,0,0,0,0,0,0
0.562945,0,1,0,0,0,0,0,0,0,0,0,0
0.555144,0,1,0,0,0,0,0,0,0,0,0,0
0.679271,0,0,0,1,0,0,0,0,0,0,0,0
0.553205,0,1,0,0,0,0,0,0,0,0,0,0
0.458155,0,1,0,0,0,0,0,0,0,0,0,0
0.495557,0,1,0,0,0,0,0,0,0,0,0,0
0.454924,0,0,1,0,0,0,0,0,0,0,0,0
0.458555,0,0,1,0,0,0,0,0,0,0,0,0
0.476125,0,1,0,0,0,0,0,0,0,0,0,0
0.486618,0,1,0,0,0,0,0,0,0,0,0,0
0.494218,0,1,0,0,0,0,0,0,0,0,0,0
0.617018,0,1,0,0,0,0,0,0,0,0,0,0
0.460921,0,1,0,0,0,0,0,0,0,0,0,0
0.486066,0,1,0,0,0,0,0,0,0,0,0,0
0.478091,0,1,0,0,0,0,0,0,0,0,0,0
0.46855,0,0,1,0,0,0,0,0,0,0,0,0
0.612078,0,1,0,0,0,0,0,0,0,0,0,0
0.566666,0,1,0,0,0,0,0,0,0,0,0,0
0.559742,0,1,0,0,0,0,0,0,0,0,0,0
0.554816,0,1,0,0,0,0,0,0,0,0,0,0
0.658292,0,1,0,0,0,0,0,0,0,0,0,0
0.44368,0,0,1,0,0,0,0,0,0,0,0,0
0.410332,0,0,0,1,0,0,0,0,0,0,0,0
0.653249,0,1,0,0,0,0,0,0,0,0,0,0
0.659792,0,1,0,0,0,0,0,0,0,0,0,0
0.662579,0,1,0,0,0,0,0,0,0,0,0,0
0.668307,0,1,0,0,0,0,0,0,0,0,0,0
0.402742,0,0,0,1,0,0,0,0,0,0,0,0
0.523713,0,1,0,0,0,0,0,0,0,0,0,0
0.578178,0,0,0,1,0,0,0,0,0,0,0,0
0.602355,0,1,0,0,0,0,0,0,0,0,0,0
0.590179,0,1,0,0,0,0,0,0,0,0,0,0
0.47378,0,0,0,1,0,0,0,0,0,0,0,0
0.394407,0,0,1,0,0,0,0,0,0,0,0,0
0.487877,0,0,0,1,0,0,0,0,0,0,0,0
0.459914,0,0,1,0,0,0,0,0,0,0,0,0
0.470709,0,0,1,0,0,0,0,0,0,0,0,0
0.462468,0,1,0,0,0,0,0,0,0,0,0,0
0.481047,0,0,0,1,0,0,0,0,0,0,0,0
0.632556,0,1,0,0,0,0,0,0,0,0,0,0
0.458813,0,0,1,0,0,0,0,0,0,0,0,0
0.454699,0,0,1,0,0,0,0,0,0,0,0,0
0.626541,0,1,0,0,0,0,0,0,0,0,0,0
0.658722,0,1,0,0,0,0,0,0,0,0,0,0
0.556724,0,1,0,0,0,0,0,0,0,0,0,0
0.514328,0,1,0,0,0,0,0,0,0,0,0,0
0.661599,0,1,0,0,0,0,0,0,0,0,0,0
0.403061,0,0,0,1,0,0,0,0,0,0,0,0
0.593672,0,1,0,0,0,0,0,0,0,0,0,0
0.53313,0,1,0,0,0,0,0,0,0,0,0,0
0.535434,0,1,0,0,0,0,0,0,0,0,0,0
0.529356,0,1,0,0,0,0,0,0,0,0,0,0
0.496131,0,1,0,0,0,0,0,0,0,0,0,0
0.600574,0,1,0,0,0,0,0,0,0,0,0,0
0.540676,0,1,0,0,0,0,0,0,0,0,0,0
0.441336,0,1,0,0,0,0,0,0,0,0,0,0
0.557991,0,1,0,0,0,0,0,0,0,0,0,0
0.647123,0,1,0,0,0,0,0,0,0,0,0,0
0.645289,0,1,0,0,0,0,0,0,0,0,0,0
0.659222,0,1,0,0,0,0,0,0,0,0,0,0
0.634034,0,1,0,0,0,0,0,0,0,0,0,0
0.450939,0,0,1,0,0,0,0,0,0,0,0,0
0.656338,0,1,0,0,0,0,0,0,0,0,0,0
0.583117,0,1,0,0,0,0,0,0,0,0,0,0
0.519005,0,1,0,0,0,0,0,0,0,0,0,0
0.523999,0,1,0,0,0,0,0,0,0,0,0,0
0.535669,0,1,0,0,0,0,0,0,0,0,0,0
0.634345,0,1,0,0,0,0,0,0,0,0,0,0
0.404523,0,0,1,0,0,0,0,0,0,0,0,0
0.57228,0,1,0,0,0,0,0,0,0,0,0,0
0.577852,0,1,0,0,0,0,0,0,0,0,0,0
0.576754,0,1,0,0,0,0,0,0,0,0,0,0
0.672104,0,1,0,0,0,0,0,0,0,0,0,0
0.677947,0,1,0,0,0,0,0,0,0,0,0,0
0.699012,0,1,0,0,0,0,0,0,0,0,0,0
0.705215,0,1,0,0,0,0,0,0,0,0,0,0
0.686719,0,1,0,0,0,0,0,0,0,0,0,0
0.707502,0,1,0,0,0,0,0,0,0,0,0,0
0.668335,0,1,0,0,0,0,0,0,0,0,0,0
0.626484,0,1,0,0,0,0,0,0,0,0,0,0
0.626089,0,1,0,0,0,0,0,0,0,0,0,0
0.612448,0,1,0,0,0,0,0,0,0,0,0,0
0.516928,0,0,1,0,0,0,0,0,0,0,0,0
0.516136,0,0,0,0,1,0,0,0,0,0,0,0
0.507581,0,1,0,0,0,0,0,0,0,0,0,0
0.514788,0,1,0,0,0,0,0,0,0,0,0,0
0.457829,0,0,1,0,0,0,0,0,0,0,0,0
0.687322,0,1,0,0,0,0,0,0,0,0,0,0
0.690483,0,1,0,0,0,0,0,0,0,0,0,0
0.645827,0,1,0,0,0,0,0,0,0,0,0,0
0.417221,0,1,0,0,0,0,0,0,0,0,0,0
0.42137,0,1,0,0,0,0,0,0,0,0,0,0
0.423891,0,1,0,0,0,0,0,0,0,0,0,0
0.390249,0,1,0,0,0,0,0,0,0,0,0,0
0.419263,0,0,0,1,0,0,0,0,0,0,0,0
0.489515,0,1,0,0,0,0,0,0,0,0,0,0
0.464215,0,0,1,0,0,0,0,0,0,0,0,0
0.578064,0,1,0,0,0,0,0,0,0,0,0,0
0.409832,0,0,0,1,0,0,0,0,0,0,0,0
0.411174,0,1,0,0,0,0,0,0,0,0,0,0
0.46561,0,1,0,0,0,0,0,0,0,0,0,0
0.442816,0,1,0,0,0,0,0,0,0,0,0,0
0.645757,0,1,0,0,0,0,0,0,0,0,0,0
0.594458,0,1,0,0,0,0,0,0,0,0,0,0
0.669281,0,0,0,1,0,0,0,0,0,0,0,0
0.582357,0,1,0,0,0,0,0,0,0,0,0,0
0.557569,0,1,0,0,0,0,0,0,0,0,0,0
0.455162,0,0,1,0,0,0,0,0,0,0,0,0
0.417286,0,0,1,0,0,0,0,0,0,0,0,0
0.402991,0,0,0,1,0,0,0,0,0,0,0,0
0.407415,0,0,0,1,0,0,0,0,0,0,0,0
0.651869,0,1,0,0,0,0,0,0,0,0,0,0
0.639385,0,1,0,0,0,0,0,0,0,0,0,0
0.504692,0,1,0,0,0,0,0,0,0,0,0,0
0.504127,0,1,0,0,0,0,0,0,0,0,0,0
0.420793,0,1,0,0,0,0,0,0,0,0,0,0
0.449626,0,1,0,0,0,0,0,0,0,0,0,0
0.52403,0,1,0,0,0,0,0,0,0,0,0,0
0.699003,0,1,0,0,0,0,0,0,0,0,0,0
0.674795,0,1,0,0,0,0,0,0,0,0,0,0
0.66472,0,1,0,0,0,0,0,0,0,0,0,0
0.451492,0,0,1,0,0,0,0,0,0,0,0,0
0.450619,0,0,1,0,0,0,0,0,0,0,0,0
0.646136,0,1,0,0,0,0,0,0,0,0,0,0
0.656112,0,1,0,0,0,0,0,0,0,0,0,0
0.601662,0,1,0,0,0,0,0,0,0,0,0,0
0.690732,0,1,0,0,0,0,0,0,0,0,0,0
0.676894,0,1,0,0,0,0,0,0,0,0,0,0
0.596547,0,1,0,0,0,0,0,0,0,0,0,0
0.633602,0,1,0,0,0,0,0,0,0,0,0,0
0.487288,0,1,0,0,0,0,0,0,0,0,0,0
0.506472,0,1,0,0,0,0,0,0,0,0,0,0
0.414407,0,1,0,0,0,0,0,0,0,0,0,0
0.636048,0,1,0,0,0,0,0,0,0,0,0,0
0.660581,0,1,0,0,0,0,0,0,0,0,0,0
0.69841,0,1,0,0,0,0,0,0,0,0,0,0
0.531137,0,1,0,0,0,0,0,0,0,0,0,0
0.384732,0,1,0,0,0,0,0,0,0,0,0,0
0.384814,0,1,0,0,0,0,0,0,0,0,0,0
0.431879,0,1,0,0,0,0,0,0,0,0,0,0
0.541995,0,1,0,0,0,0,0,0,0,0,0,0
0.504521,0,1,0,0,0,0,0,0,0,0,0,0
0.524239,0,1,0,0,0,0,0,0,0,0,0,0
0.479719,0,1,0,0,0,0,0,0,0,0,0,0
0.567059,0,1,0,0,0,0,0,0,0,0,0,0
0.596954,0,1,0,0,0,0,0,0,0,0,0,0
0.552279,0,1,0,0,0,0,0,0,0,0,0,0
0.520481,0,1,0,0,0,0,0,0,0,0,0,0
0.500703,0,0,0,1,0,0,0,0,0,0,0,0
0.50912,0,0,1,0,0,0,0,0,0,0,0,0
0.683978,0,1,0,0,0,0,0,0,0,0,0,0
0.691031,0,1,0,0,0,0,0,0,0,0,0,0
0.652961,0,1,0,0,0,0,0,0,0,0,0,0
0.397126,0,0,1,0,0,0,0,0,0,0,0,0
0.40537,0,0,0,1,0,0,0,0,0,0,0,0
0.404573,0,0,1,0,0,0,0,0,0,0,0,0
0.475398,0,1,0,0,0,0,0,0,0,0,0,0
0.419904,0,0,0,1,0,0,0,0,0,0,0,0
0.547225,0,1,0,0,0,0,0,0,0,0,0,0
0.582128,0,1,0,0,0,0,0,0,0,0,0,0
0.509561,0,1,0,0,0,0,0,0,0,0,0,0
0.504724,0,1,0,0,0,0,0,0,0,0,0,0
