crtR(2011:2022),mean curvature,Gaussian curvature,ridge degree,ravine degree,Longitude,Latitude
0.468551,-29.937518,-1324.748858,36.62303,-100,140.907382,37.385116
0.459317,-25.544889,-253.38484,16.643214,-100,140.909076,37.385568
0.488919,-86.00567,-12323.56659,189.517311,-100,140.908515,37.382864
0.483001,-25.727179,-2264.699923,61.894123,-100,140.907949,37.383765
0.424027,9.634557,-2514.389465,-100,50.985503,140.920373,37.385126
0.421166,38.494537,-2355.187331,-100,69.61921,140.920374,37.384675
0.409415,31.218993,-2171.917302,-100,61.955973,140.921504,37.383775
0.415847,38.494537,-2355.187331,-100,69.61921,140.920939,37.384225
0.425678,-108.729077,7252.541611,-100,-100,140.921502,37.385577
0.421512,-70.457226,3688.256607,-100,-100,140.922067,37.385127
0.404967,28.708062,-86.233225,-100,-100,140.921505,37.383324
0.412022,52.15747,1068.816783,-100,-100,140.919811,37.382872
0.408325,52.15747,1068.816783,-100,-100,140.920375,37.382872
0.469482,33.065241,747.541206,-100,-100,140.913596,37.38422
0.471129,113.598689,2448.662185,-100,110.490494,140.913598,37.382868
0.481541,20.663322,-2664.032489,-100,-100,140.91134,37.381965
0.482436,0.984515,-2768.058878,-100,-100,140.91134,37.381514
0.481717,20.663322,-2664.032489,-100,-100,140.910775,37.381964
0.476659,45.752077,-57.411046,-100,-100,140.904568,37.377903
0.476423,181.864012,22682.09749,-100,-100,140.902874,37.377
0.455578,-22.192759,-448.124169,19.002966,-100,140.909076,37.386019
0.468758,-62.391458,2580.988226,-100,-100,140.913029,37.386022
0.477614,77.417418,3879.015047,-100,-100,140.905698,37.377003
0.500482,9.1119,1.428731,-100,-100,140.906262,37.377454
0.414026,35.913134,-1746.978226,-100,48.191187,140.920374,37.383774
0.411691,35.913134,-1746.978226,-100,48.191187,140.920939,37.383774
0.417671,38.494537,-2355.187331,-100,69.61921,140.920374,37.384224
0.422711,38.494537,-2355.187331,-100,69.61921,140.919809,37.384675
0.418557,35.254861,-3065.055416,-100,88.180136,140.921503,37.384676
0.414093,33.460634,-2978.695134,-100,84.76889,140.921504,37.384225
0.465466,-64.953654,2816.89289,-100,-100,140.914159,37.386023
0.469038,-13.576804,140.655151,-100,-100,140.913595,37.385572
0.467315,24.333124,417.245189,-100,-100,140.91416,37.385122
0.407148,-33.360062,967.133535,-100,-100,140.922069,37.383775
0.419275,-48.580562,1504.925423,-100,-100,140.917548,37.386476
0.417191,-48.580562,1504.925423,-100,-100,140.918112,37.386476
0.431266,13.826022,-402.783222,-100,-100,140.918114,37.385124
0.427508,-42.922474,1219.864178,-100,-100,140.918678,37.385575
0.424946,9.634557,-2514.389465,-100,50.985503,140.919808,37.385125
0.425976,-75.640209,3409.662115,77.720805,-100,140.919808,37.385576
0.378299,-12.892978,-206.904803,28.855169,-100,140.9232,37.381973
0.528071,-34.344321,1011.557868,-100,-100,140.905693,37.38151
0.51829,-22.641337,63.90384,-100,-100,140.906257,37.381961
0.502642,-95.708675,-8664.244321,182.781236,-100,140.907386,37.382412
0.508043,-95.708675,-8664.244321,142.602969,-100,140.906821,37.382412
0.521983,-2.471241,-80.301031,-100,-100,140.901737,37.383309
0.477916,128.217839,2673.934452,-100,181.973509,140.913034,37.381966
0.396122,-16.26729,15.558234,-100,-100,140.923199,37.383325
0.399125,-16.26729,15.558234,-100,-100,140.922634,37.383325
0.412337,-17.565731,-52.869595,-100,-100,140.922068,37.384226
0.417215,-17.565731,-52.869595,-100,-100,140.922068,37.384676
0.410559,2.765898,-2.329809,-100,-100,140.922633,37.384226
0.508799,92.054768,3946.578199,-100,-100,140.901179,37.3779
0.466397,-64.953654,2816.89289,-100,-100,140.913594,37.386473
0.462816,-64.953654,2816.89289,-100,-100,140.914159,37.386474
0.463586,-64.953654,2816.89289,-100,-100,140.913593,37.386924
0.459639,-75.770876,2953.759815,-100,-100,140.913593,37.387375
0.444542,-130.651318,1455.741586,-100,-100,140.914157,37.387826
0.452038,-18.920642,-408.414052,-100,-100,140.909075,37.38647
0.452675,-23.79882,135.224731,-100,-100,140.910204,37.386921
0.450071,-19.888452,-148.16074,-100,-100,140.90964,37.386921
0.492358,-45.799558,-2719.216101,86.901316,-100,140.907385,37.383314
0.492445,33.855967,114.484913,-100,-100,140.905698,37.377453
0.524039,33.998808,-65.306078,89.81038,-100,140.905131,37.378805
0.410992,-125.562472,7307.42239,193.002424,-100,140.919242,37.386928
0.425913,-75.640209,3409.662115,76.13213,-100,140.920373,37.385577
0.425316,-167.057842,3534.817742,280.918236,-100,140.919807,37.386027
0.424414,-155.930614,11362.2216,220.683796,-100,140.919242,37.386026
0.419557,-155.930614,11362.2216,249.150474,-100,140.919242,37.386477
0.536226,1.750315,2.540369,-100,-100,140.905694,37.380157
0.52809,-90.310194,6091.102872,-100,-100,140.906258,37.380609
0.517758,-179.528894,18358.45555,242.896812,-100,140.906823,37.380609
0.535013,-6.981492,-14.574597,-100,-100,140.905694,37.380608
0.389721,-12.822075,-211.456183,26.219737,-100,140.923199,37.382874
0.385712,-12.822075,-211.456183,26.219737,-100,140.923764,37.382875
0.468153,-64.953654,2816.89289,-100,-100,140.913594,37.386022
0.469478,33.065241,747.541206,-100,-100,140.913596,37.38467
0.4694,24.333124,417.245189,-100,-100,140.913595,37.385121
0.456729,-64.953654,2816.89289,-100,-100,140.914723,37.386474
0.439869,-66.53682,3048.082917,-100,-100,140.915288,37.386925
0.45604,-23.79882,135.224731,-100,-100,140.910769,37.386922
0.457769,-23.79882,135.224731,-100,-100,140.91077,37.386471
0.461046,-23.79882,135.224731,-100,-100,140.911335,37.386472
0.464245,-23.79882,135.224731,-100,-100,140.911899,37.386472
0.417352,-48.580562,1504.925423,-100,-100,140.916417,37.386926
0.438392,-15.679716,-44.4233,-100,-100,140.916984,37.385574
0.480162,184.449261,19671.25714,-100,-100,140.90231,37.377
0.496442,88.241103,4373.568158,-100,-100,140.901744,37.37745
0.465219,123.844764,11355.84306,-100,-100,140.904004,37.377001
0.43993,-50.124075,1348.729461,-100,-100,140.915853,37.386475
0.433375,-48.580562,1504.925423,-100,-100,140.916983,37.386025
0.433426,-15.679716,-44.4233,-100,-100,140.917549,37.385575
0.388891,-12.892978,-206.904803,28.855169,-100,140.922635,37.382423
0.465232,-23.79882,135.224731,-100,-100,140.9119,37.386021
0.463888,-15.379822,-364.279915,-100,-100,140.911336,37.38557
0.466689,62.202613,-2154.042067,-100,103.199095,140.910772,37.384668
0.406056,-94.318629,5340.744543,129.699717,-100,140.918677,37.386927
0.429789,-15.679716,-44.4233,-100,-100,140.918113,37.385575
0.424285,-75.022504,3271.283348,93.879485,-100,140.918678,37.386026
0.51944,92.054768,3946.578199,-100,-100,140.901178,37.378351
0.493057,45.752077,-57.411046,-100,-100,140.905132,37.377904
0.469866,123.844764,11355.84306,-100,-100,140.905133,37.377002
0.469874,32.422765,696.377971,-100,-100,140.913031,37.385121
0.470271,30.621383,534.109025,-100,-100,140.913031,37.38467
0.469427,-21.536633,212.901929,-100,-100,140.91303,37.385571
0.465755,-62.391458,2580.988226,-100,-100,140.913028,37.386923
0.506529,92.054768,3946.578199,-100,-100,140.900614,37.3779
0.495943,88.241103,4373.568158,-100,-100,140.90118,37.37745
0.493982,88.241103,4373.568158,-100,-100,140.900615,37.377449
0.417521,-75.022504,3271.283348,102.984815,-100,140.918677,37.386477
0.42851,-48.580562,1504.925423,-100,-100,140.917548,37.386025
0.42549,-48.580562,1504.925423,-100,-100,140.918113,37.386026
0.4241,-48.580562,1504.925423,-100,-100,140.916983,37.386476
0.47214,43.668834,-903.780891,-100,-100,140.912467,37.383768
0.476723,23.733002,-2805.991573,-100,-100,140.911904,37.382866
0.47901,20.663322,-2664.032489,-100,-100,140.911904,37.382416
0.479823,20.663322,-2664.032489,-100,-100,140.911339,37.382415
0.475617,5.144237,-1756.088378,-100,-100,140.912468,37.382867
0.426453,-167.057842,3534.817742,311.412914,-100,140.920372,37.386027
0.471383,54.430391,1792.549651,-100,51.253039,140.913032,37.383769
0.466286,-15.379822,-364.279915,-100,-100,140.9119,37.385571
0.467472,42.003352,-1759.436234,-100,67.405332,140.911901,37.38512
0.468336,-21.330435,-558.326054,-100,-100,140.912465,37.385571
0.469059,35.53226,-494.989031,-100,-100,140.912466,37.38512
0.404875,-14.00411,70.201703,-100,-100,140.922634,37.383775
0.402586,-14.00411,70.201703,-100,-100,140.923198,37.383776
0.419855,38.494537,-2355.187331,-100,69.61921,140.920938,37.384676
0.423295,9.634557,-2514.389465,-100,50.985503,140.920938,37.385126
0.458409,-64.953654,2816.89289,-100,-100,140.914158,37.386924
0.450314,-64.953654,2816.89289,-100,-100,140.914723,37.386925
0.422375,-167.057842,3534.817742,302.590416,-100,140.919807,37.386478
0.425916,-75.640209,3409.662115,92.326755,-100,140.920937,37.385577
0.422485,-1.460379,-2736.471679,-100,-100,140.921503,37.385127
0.463255,-81.206214,3493.34859,-100,-100,140.913028,37.387374
0.46537,-31.920969,274.485462,-100,-100,140.912464,37.386923
0.380043,-12.481187,-1675.530283,-100,-100,140.919241,37.387829
0.426874,-59.024071,1917.763477,-100,-100,140.915287,37.387376
0.428309,-50.124075,1348.729461,-100,-100,140.915853,37.386926
0.50972,45.752077,-57.411046,-100,-100,140.905132,37.378354
0.468581,46.215838,209.235139,-100,-100,140.904568,37.377452
0.464295,123.844764,11355.84306,-100,-100,140.904569,37.377002
0.480729,46.215838,209.235139,-100,-100,140.905133,37.377453
0.525995,-83.908355,5369.739018,-100,-100,140.906258,37.381059
0.532177,-18.426691,213.14533,-100,-100,140.905693,37.381059
0.529018,-103.749625,7667.730911,-100,-100,140.906259,37.380158
0.527743,-32.711001,352.818685,-100,-100,140.90626,37.379257
0.532253,10.313805,-0.151535,-100,-100,140.905695,37.379256
0.535454,-7.040219,-12.820063,-100,-100,140.905695,37.379707
0.467582,-47.0514,1519.985594,-100,-100,140.913029,37.386473
0.466656,-43.67477,644.748853,-100,-100,140.912464,37.386472
0.467608,-31.920969,274.485462,-100,-100,140.912465,37.386022
0.464017,42.003352,-1759.436234,-100,64.003859,140.910771,37.385119
0.520625,92.054768,3946.578199,-100,-100,140.901743,37.378351
0.509554,92.054768,3946.578199,-100,-100,140.901744,37.377901
0.492736,12.400542,-399.116539,-100,-100,140.906255,37.383763
0.489589,-25.727179,-2264.699923,39.128162,-100,140.906819,37.383764
0.503637,87.854669,2654.248293,-100,-100,140.900049,37.377899
0.466527,-29.937518,-1324.748858,36.62303,-100,140.907947,37.385117
0.464731,-29.937518,-1324.748858,36.62303,-100,140.908512,37.385117
0.486325,-25.727179,-2264.699923,61.894123,-100,140.907384,37.383764
0.488434,-45.799558,-2719.216101,86.901316,-100,140.907949,37.383314
0.452268,-75.770876,2953.759815,-100,-100,140.914158,37.387375
0.441149,-75.770876,2953.759815,-100,-100,140.914722,37.387375
0.447043,-61.005927,1914.470817,-100,-100,140.909639,37.387372
0.388421,-148.670527,1614.519219,125.857587,-100,140.915286,37.388277
0.513798,87.854669,2654.248293,-100,-100,140.900049,37.37835
0.516895,92.054768,3946.578199,-100,-100,140.900614,37.378351
0.459713,-23.79882,135.224731,-100,-100,140.911334,37.386922
0.531885,-33.142356,979.528509,-100,-100,140.905128,37.381509
0.53927,1.384282,1.660102,-100,-100,140.905129,37.380608
0.458303,-52.786966,1544.927985,-100,-100,140.911333,37.387373
0.454235,-52.786966,1544.927985,-100,-100,140.910769,37.387372
0.461727,-52.786966,1544.927985,-100,-100,140.911898,37.387373
0.463079,-23.79882,135.224731,-100,-100,140.911899,37.386923
0.463672,-57.872212,1712.40676,-100,-100,140.912463,37.387374
0.448925,-15.175553,-484.925814,-100,-100,140.907945,37.38692
0.453184,-15.175553,-484.925814,-100,-100,140.907946,37.386469
0.450788,-15.175553,-484.925814,-100,-100,140.90738,37.386919
0.527648,80.387477,2210.499294,-100,-100,140.901178,37.378802
0.524888,80.387477,2210.499294,-100,-100,140.900613,37.378801
0.533386,54.942299,589.057134,-100,-100,140.901177,37.379252
0.46765,62.202613,-2154.042067,-100,103.199095,140.911337,37.384669
0.46563,42.003352,-1759.436234,-100,64.003859,140.911336,37.385119
0.461654,-15.379822,-364.279915,-100,-100,140.910771,37.38557
0.4696,62.202613,-2154.042067,-100,103.199095,140.910772,37.384218
0.468883,62.202613,-2154.042067,-100,101.702318,140.911901,37.384669
0.469919,72.061541,980.577322,-100,113.407144,140.912466,37.38467
0.53629,-5.674406,30.726529,-100,-100,140.905128,37.381058
0.538756,-5.674406,30.726529,-100,-100,140.904564,37.381058
0.540279,1.384282,1.660102,-100,-100,140.905129,37.380157
0.533977,63.079315,713.600607,-100,-100,140.900612,37.379703
0.490041,84.577495,3010.64651,-100,-100,140.902874,37.377451
0.494689,88.241103,4373.568158,-100,-100,140.902309,37.377451
0.482084,58.795188,280.965724,-100,-100,140.903439,37.377451
0.471599,46.215838,209.235139,-100,-100,140.904003,37.377452
0.470788,148.696238,15601.49697,-100,-100,140.903439,37.377001
0.408763,2.765898,-2.329809,-100,25.707487,140.923198,37.384226
0.415796,2.765898,-2.329809,-100,13.297676,140.922633,37.384677
0.4242,-185.378782,9659.485574,163.656862,-100,140.922632,37.385578
0.423027,-185.378782,9659.485574,272.713842,-100,140.923197,37.385578
0.543109,44.574851,-47.765135,-100,-100,140.90287,37.380155
0.541402,63.397183,787.705724,-100,-100,140.902305,37.380605
0.530531,54.942299,589.057134,-100,-100,140.900612,37.379252
0.527445,61.341903,-1390.500857,-100,-100,140.900048,37.379251
0.521721,69.977748,422.121754,-100,-100,140.900048,37.378801
0.518978,77.506442,1502.536267,-100,-100,140.899484,37.3788
0.538105,63.397183,787.705724,-100,-100,140.901176,37.380154
0.54039,63.397183,787.705724,-100,-100,140.901741,37.380154
0.452123,-15.175553,-484.925814,-100,-100,140.90851,37.386469
0.44815,-15.175553,-484.925814,-100,-100,140.90851,37.38692
0.476254,-9.19933,-19807.15486,-100,173.344573,140.924891,37.38603
0.427834,-81.035964,-40581.68407,249.11367,-100,140.922067,37.386028
0.397963,-50.725683,1000.436991,-100,-100,140.919241,37.387379
0.511065,89.489655,3082.123147,-100,-100,140.899484,37.37835
0.530177,120.505049,-16421.89983,-100,248.747168,140.898917,37.380152
0.531396,120.505049,-16421.89983,-100,286.413824,140.898916,37.380603
0.414321,2.765898,-2.329809,-100,17.62794,140.923198,37.384677
0.412896,2.765898,-2.329809,-100,-100,140.923762,37.384677
0.363796,-93.062497,-1428.165846,-100,-100,140.918676,37.387829
0.035862,-181.584368,-2559.819806,227.374555,-100,140.916979,37.38963
0.172629,-181.584368,-2559.819806,217.872646,-100,140.916414,37.38963
0.396157,-51.741041,783.683531,-100,-100,140.916417,37.387377
0.365421,-142.007769,-1187.844758,-100,-100,140.916416,37.387827
0.41106,-71.277103,1601.40179,-100,-100,140.915852,37.387376
0.408785,-48.580562,1504.925423,-100,-100,140.916982,37.386926
0.40397,-48.580562,1504.925423,-100,-100,140.917547,37.386927
0.540558,63.079315,713.600607,-100,-100,140.902306,37.379704
0.535434,54.942299,589.057134,-100,-100,140.901742,37.379253
0.387054,-103.902986,-440.852436,-100,-100,140.915852,37.387827
0.381824,-51.741041,783.683531,-100,-100,140.918111,37.387378
0.388582,-80.831881,2873.159489,-100,-100,140.918676,37.387378
0.378345,-12.892978,-206.904803,28.855169,-100,140.923765,37.382424
0.37137,-12.892978,-206.904803,28.855169,-100,140.923765,37.381973
0.393147,-16.26729,15.558234,-100,-100,140.923764,37.383325
0.450312,-52.786966,1544.927985,-100,-100,140.910204,37.387372
0.519782,92.054768,3946.578199,-100,-100,140.902308,37.378352
0.507986,92.054768,3946.578199,-100,-100,140.902309,37.377901
0.52932,80.387477,2210.499294,-100,-100,140.901743,37.378802
0.53907,63.079315,713.600607,-100,-100,140.901741,37.379704
0.536786,63.079315,713.600607,-100,-100,140.901177,37.379703
0.536167,47.459014,100.176707,-100,-100,140.902872,37.379254
0.504326,45.752077,-57.411046,-100,-100,140.904002,37.378353
0.503103,45.752077,-57.411046,-100,-100,140.904567,37.378354
0.495131,50.102046,-72.384144,-100,-100,140.903438,37.377902
0.482542,45.752077,-57.411046,-100,-100,140.904003,37.377903
0.505064,42.532136,-56.6835,-100,-100,140.905697,37.377904
0.526047,31.631928,-58.196409,-100,-100,140.905696,37.378805
0.489215,83.098334,2968.052325,-100,-100,140.899485,37.377448
0.491422,102.013212,4921.382562,-100,-100,140.90005,37.377449
0.503423,78.94006,1829.544622,-100,60.712363,140.902873,37.377902
0.516502,87.400383,2158.213859,-100,67.693011,140.902873,37.378352
0.542765,1.384282,1.660102,-100,-100,140.903999,37.380607
0.529431,80.387477,2210.499294,-100,-100,140.902307,37.378803
0.536405,54.942299,589.057134,-100,-100,140.902307,37.379253
0.527835,70.038079,985.754216,-100,-100,140.902872,37.378803
0.473725,49.571512,-926.841693,-100,39.40968,140.912468,37.383318
0.470502,62.202613,-2154.042067,-100,101.702318,140.911902,37.384218
0.472352,51.782078,-2985.069545,-100,93.950015,140.911902,37.383768
0.331251,-101.467145,-1315.274874,-100,-100,140.918675,37.38828
0.427939,-194.932592,-6264.648972,389.158991,-100,140.921502,37.386028
0.425121,-143.922679,4526.193667,144.949907,-100,140.922067,37.385578
0.385092,-51.741041,783.683531,-100,-100,140.916982,37.387377
0.292438,-148.216265,-1173.868688,-100,-100,140.917546,37.388279
0.344576,-142.007769,-1187.844758,-100,-100,140.917546,37.387828
0.306401,-148.216265,-1173.868688,-100,-100,140.91811,37.388279
0.4191,-44.343393,1859.607805,25.016744,-100,140.923197,37.385128
0.414413,6.971953,-61.372288,-100,-100,140.922063,37.389183
0.427437,-167.057842,3534.817742,302.884237,-100,140.920937,37.386028
0.420381,-44.343393,1859.607805,-100,-100,140.922632,37.385127
0.516689,42.532136,-56.6835,-100,-100,140.905696,37.378355
0.533527,9.999753,0.549942,-100,-100,140.905131,37.379256
0.538646,1.345941,1.523845,-100,-100,140.90513,37.379706
0.521833,33.998808,-65.306078,89.81038,-100,140.904566,37.378804
0.539775,63.397183,787.705724,-100,-100,140.90174,37.380605
0.459219,-15.175553,-484.925814,-100,-100,140.907381,37.386018
